track	annotation	observed	expected	CI95low	CI95high	stddev	fold	l2fold	pvalue	qvalue	track_nsegments	track_size	track_density	annotation_nsegments	annotation_size	annotation_density	overlap_nsegments	overlap_size	overlap_density	percent_overlap_nsegments_track	percent_overlap_size_track	percent_overlap_nsegments_annotation	percent_overlap_size_annotation
merged	Hotspot_0.999	0	1427.1900	0.0000	3992.0000	1373.2096	0.0007	-10.4800	2.5000e-01	3.0000e-01	19	8162649	3.0245e-01	1039	446725	1.6552e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
merged	Hotspot_0.99	1606	17247.1200	9455.0000	26612.0000	5652.1981	0.0932	-3.4240	1.0000e-02	2.0000e-02	19	8162649	3.0245e-01	10390	5567094	2.0627e-01	4	1606	5.9506e-05	21.0526	0.0197	0.0385	0.0288
merged	Coldspot_0.1	795340	1797384.9300	1325113.0000	2328612.0000	277312.6031	0.4425	-1.1763	1.0000e-02	2.0000e-02	19	8162649	3.0245e-01	103896	558914693	2.0709e+01	268	795340	2.9469e-02	1410.5263	9.7437	0.2580	0.1423
merged	Coldspot_0.01	257553	267794.0000	96683.0000	491728.0000	118609.9047	0.9618	-0.0563	5.6000e-01	5.6000e-01	19	8162649	3.0245e-01	10389	71299683	2.6418e+00	104	257553	9.5429e-03	547.3684	3.1553	1.0011	0.3612
merged	Hotspot_0.9	543616	253561.7600	195923.0000	338381.0000	42081.5042	2.1439	1.1002	1.0000e-02	2.0000e-02	19	8162649	3.0245e-01	103891	80956273	2.9996e+00	295	543616	2.0142e-02	1552.6316	6.6598	0.2840	0.6715
merged	Coldspot_0.001	159939	72255.6700	0.0000	250191.0000	75506.0213	2.2135	1.1463	8.0000e-02	1.2000e-01	19	8162649	3.0245e-01	1038	12194602	4.5184e-01	52	159939	5.9261e-03	273.6842	1.9594	5.0096	1.3116
