track	annotation	observed	expected	CI95low	CI95high	stddev	fold	l2fold	pvalue	qvalue	track_nsegments	track_size	track_density	annotation_nsegments	annotation_size	annotation_density	overlap_nsegments	overlap_size	overlap_density	percent_overlap_nsegments_track	percent_overlap_size_track	percent_overlap_nsegments_annotation	percent_overlap_size_annotation
merged	Hotspot_0.99	2870	21217.0800	8726.0000	36718.0000	8354.8832	0.1353	-2.8857	1.0000e-02	3.0000e-02	129	7104645	2.5137e-01	8518	8057649	2.8508e-01	6	2870	1.0154e-04	4.6512	0.0404	0.0704	0.0356
merged	Hotspot_0.999	238	1234.3200	0.0000	3570.0000	1107.0812	0.1935	-2.3698	2.5000e-01	2.5000e-01	129	7104645	2.5137e-01	852	441389	1.5617e-02	1	238	8.4206e-06	0.7752	0.0033	0.1174	0.0539
merged	Hotspot_0.9	128138	421941.8500	300422.0000	549448.0000	75176.1743	0.3037	-1.7193	1.0000e-02	3.0000e-02	129	7104645	2.5137e-01	85181	147208246	5.2083e+00	65	128138	4.5336e-03	50.3876	1.8036	0.0763	0.0870
merged	Coldspot_0.1	2029636	1701090.7400	1386492.0000	2150682.0000	215657.7457	1.1931	0.2548	7.0000e-02	8.4000e-02	129	7104645	2.5137e-01	85162	855303584	3.0261e+01	129	2029636	7.1810e-02	100.0000	28.5677	0.1515	0.2373
merged	Coldspot_0.01	702722	453324.2900	262357.0000	703562.0000	140387.3173	1.5502	0.6324	4.0000e-02	6.0000e-02	129	7104645	2.5137e-01	8500	231711737	8.1981e+00	17	702722	2.4863e-02	13.1783	9.8910	0.2000	0.3033
merged	Coldspot_0.001	409168	131293.6100	22601.0000	269789.0000	89927.7571	3.1164	1.6399	2.0000e-02	4.0000e-02	129	7104645	2.5137e-01	834	61111167	2.1621e+00	4	409168	1.4477e-02	3.1008	5.7592	0.4796	0.6695
