track	annotation	observed	expected	CI95low	CI95high	stddev	fold	l2fold	pvalue	qvalue	track_nsegments	track_size	track_density	annotation_nsegments	annotation_size	annotation_density	overlap_nsegments	overlap_size	overlap_density	percent_overlap_nsegments_track	percent_overlap_size_track	percent_overlap_nsegments_annotation	percent_overlap_size_annotation
merged	Coldspot_0.001	0	40139.9900	0.0000	168798.0000	51098.2703	0.0000	-15.2928	2.9000e-01	4.3500e-01	25	2585723	9.1484e-02	834	61111167	2.1621e+00	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
merged	Hotspot_0.999	0	450.3600	0.0000	1573.0000	569.6849	0.0022	-8.8181	4.5000e-01	4.6000e-01	25	2585723	9.1484e-02	852	441389	1.5617e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
merged	Hotspot_0.99	2520	7931.7800	1452.0000	18374.0000	4782.4407	0.3178	-1.6538	1.0000e-01	3.0000e-01	25	2585723	9.1484e-02	8518	8057649	2.8508e-01	4	2520	8.9159e-05	16.0000	0.0975	0.0470	0.0313
merged	Hotspot_0.9	74964	145394.6300	84446.0000	218557.0000	37952.5193	0.5156	-0.9557	1.0000e-02	6.0000e-02	25	2585723	9.1484e-02	85181	147208246	5.2083e+00	38	74964	2.6523e-03	152.0000	2.8992	0.0446	0.0509
merged	Coldspot_0.1	534612	657394.0400	447114.0000	885389.0000	132282.0698	0.8132	-0.2983	1.7000e-01	3.4000e-01	25	2585723	9.1484e-02	85162	855303584	3.0261e+01	63	534612	1.8915e-02	252.0000	20.6755	0.0740	0.0625
merged	Coldspot_0.01	143154	167478.3900	50788.0000	329983.0000	88155.6631	0.8548	-0.2264	4.6000e-01	4.6000e-01	25	2585723	9.1484e-02	8500	231711737	8.1981e+00	5	143154	5.0649e-03	20.0000	5.5363	0.0588	0.0618
