track	annotation	observed	expected	CI95low	CI95high	stddev	fold	l2fold	pvalue	qvalue	track_nsegments	track_size	track_density	annotation_nsegments	annotation_size	annotation_density	overlap_nsegments	overlap_size	overlap_density	percent_overlap_nsegments_track	percent_overlap_size_track	percent_overlap_nsegments_annotation	percent_overlap_size_annotation
merged	Hotspot_0.9	0	9833.6200	2751.0000	22891.0000	5978.2786	0.0001	-13.2637	1.0000e-02	2.0000e-02	27	181549	6.7788e-03	83376	135028905	5.0418e+00	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
merged	Coldspot_0.001	0	4298.7200	0.0000	17154.0000	6359.5652	0.0002	-12.0700	2.6000e-01	3.9000e-01	27	181549	6.7788e-03	817	55726189	2.0807e+00	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
merged	Hotspot_0.99	0	522.8600	0.0000	2859.0000	838.5004	0.0019	-9.0330	5.4000e-01	6.4800e-01	27	181549	6.7788e-03	8338	7648169	2.8557e-01	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
merged	Hotspot_0.999	0	8.9200	0.0000	0.0000	60.5630	0.1008	-3.3103	9.7000e-01	9.7000e-01	27	181549	6.7788e-03	834	469549	1.7532e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
merged	Coldspot_0.1	130063	55644.0500	29608.0000	91296.0000	16455.5837	2.3374	1.2249	1.0000e-02	2.0000e-02	27	181549	6.7788e-03	83358	770018278	2.8751e+01	11	130063	4.8564e-03	40.7407	71.6407	0.0132	0.0169
merged	Coldspot_0.01	93232	14568.7600	2009.0000	34357.0000	9931.6160	6.3991	2.6779	1.0000e-02	2.0000e-02	27	181549	6.7788e-03	8321	204658289	7.6416e+00	1	93232	3.4812e-03	3.7037	51.3536	0.0120	0.0456
