track	annotation	observed	expected	CI95low	CI95high	stddev	fold	l2fold	pvalue	qvalue	track_nsegments	track_size	track_density	annotation_nsegments	annotation_size	annotation_density	overlap_nsegments	overlap_size	overlap_density	percent_overlap_nsegments_track	percent_overlap_size_track	percent_overlap_nsegments_annotation	percent_overlap_size_annotation
merged	Hotspot_0.999	28	1710.8800	19.0000	4578.0000	1264.4869	0.0169	-5.8834	6.0000e-02	8.4000e-02	38	10479500	3.9129e-01	834	469549	1.7532e-02	1	28	1.0455e-06	2.6316	0.0003	0.1199	0.0060
merged	Hotspot_0.99	11565	29781.8100	16643.0000	47450.0000	8965.1185	0.3883	-1.3646	2.0000e-02	4.0000e-02	38	10479500	3.9129e-01	8338	7648169	2.8557e-01	18	11565	4.3182e-04	47.3684	0.1104	0.2159	0.1512
merged	Hotspot_0.9	412627	533894.9500	411295.0000	650871.0000	70379.6405	0.7729	-0.3717	7.0000e-02	8.4000e-02	38	10479500	3.9129e-01	83376	135028905	5.0418e+00	229	412627	1.5407e-02	602.6316	3.9375	0.2747	0.3056
merged	Coldspot_0.1	2653657	2845854.9000	2461590.0000	3324985.0000	271959.6442	0.9325	-0.1009	2.8000e-01	2.8000e-01	38	10479500	3.9129e-01	83358	770018278	2.8751e+01	175	2653657	9.9084e-02	460.5263	25.3224	0.2099	0.3446
merged	Coldspot_0.01	1267329	719124.8200	478463.0000	1085918.0000	173103.2334	1.7623	0.8175	1.0000e-02	4.0000e-02	38	10479500	3.9129e-01	8321	204658289	7.6416e+00	12	1267329	4.7320e-02	31.5789	12.0934	0.1442	0.6192
merged	Coldspot_0.001	447609	205070.2300	43754.0000	421647.0000	118518.4658	2.1827	1.1261	2.0000e-02	4.0000e-02	38	10479500	3.9129e-01	817	55726189	2.0807e+00	1	447609	1.6713e-02	2.6316	4.2713	0.1224	0.8032
