track	annotation	observed	expected	CI95low	CI95high	stddev	fold	l2fold	pvalue	qvalue	track_nsegments	track_size	track_density	annotation_nsegments	annotation_size	annotation_density	overlap_nsegments	overlap_size	overlap_density	percent_overlap_nsegments_track	percent_overlap_size_track	percent_overlap_nsegments_annotation	percent_overlap_size_annotation
merged	Coldspot_0.001	0	37682.4200	0.0000	113130.0000	36160.4106	0.0000	-15.2016	1.8000e-01	2.7000e-01	25	2585723	9.1484e-02	836	61111167	2.1621e+00	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
merged	Hotspot_0.999	0	493.8700	0.0000	1819.0000	784.3569	0.0020	-8.9509	5.5000e-01	5.5000e-01	25	2585723	9.1484e-02	852	441389	1.5617e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
merged	Hotspot_0.99	2520	7922.9400	1022.0000	16260.0000	4559.3492	0.3181	-1.6522	1.5000e-01	2.7000e-01	25	2585723	9.1484e-02	8518	8057649	2.8508e-01	4	2520	8.9159e-05	16.0000	0.0975	0.0470	0.0313
merged	Hotspot_0.9	74964	145537.6400	91762.0000	217634.0000	39012.3140	0.5151	-0.9571	1.0000e-02	6.0000e-02	25	2585723	9.1484e-02	85185	147208246	5.2083e+00	38	74964	2.6523e-03	152.0000	2.8992	0.0446	0.0509
merged	Coldspot_0.1	534612	684908.4400	531013.0000	918920.0000	116487.1750	0.7806	-0.3574	6.0000e-02	1.8000e-01	25	2585723	9.1484e-02	85177	855303584	3.0261e+01	63	534612	1.8915e-02	252.0000	20.6755	0.0740	0.0625
merged	Coldspot_0.01	143154	155427.4100	53192.0000	281585.0000	70898.4863	0.9210	-0.1187	4.7000e-01	5.5000e-01	25	2585723	9.1484e-02	8505	231711737	8.1981e+00	5	143154	5.0649e-03	20.0000	5.5363	0.0588	0.0618
