track	annotation	observed	expected	CI95low	CI95high	stddev	fold	l2fold	pvalue	qvalue	track_nsegments	track_size	track_density	annotation_nsegments	annotation_size	annotation_density	overlap_nsegments	overlap_size	overlap_density	percent_overlap_nsegments_track	percent_overlap_size_track	percent_overlap_nsegments_annotation	percent_overlap_size_annotation
LFNAHRinvs	Coldspot_0.1	534612	686052.4000	502692.0000	881274.0000	122021.1321	0.7793	-0.3598	1.1000e-01	2.8000e-01	25	2585723	9.1484e-02	85177	855303584	3.0261e+01	63	534612	1.8915e-02	252.0000	20.6755	0.0740	0.0625
LFNAHRinvs	Coldspot_0.01	143154	161812.4500	79129.0000	297152.0000	66578.5061	0.8847	-0.1768	4.4000e-01	4.7000e-01	25	2585723	9.1484e-02	8505	231711737	8.1981e+00	5	143154	5.0649e-03	20.0000	5.5363	0.0588	0.0618
LFNHinvs	Hotspot_0.99	350	3920.4500	0.0000	12143.0000	4071.1900	0.0895	-3.4818	2.8000e-01	3.3600e-01	50	1163045	4.1149e-02	8518	8057649	2.8508e-01	2	350	1.2383e-05	4.0000	0.0301	0.0235	0.0043
LFNHinvs	Hotspot_0.9	25682	69069.3400	18824.0000	131393.0000	36682.7045	0.3718	-1.4273	1.3000e-01	1.9500e-01	50	1163045	4.1149e-02	85185	147208246	5.2083e+00	16	25682	9.0864e-04	32.0000	2.2082	0.0188	0.0174
LFNHinvs	Hotspot_0.999	238	360.6400	0.0000	1964.0000	695.9345	0.6609	-0.5975	7.4000e-01	7.4000e-01	50	1163045	4.1149e-02	852	441389	1.5617e-02	1	238	8.4206e-06	2.0000	0.0205	0.1174	0.0539
LFNHinvs	Coldspot_0.1	474667	269395.0300	117779.0000	561602.0000	144706.3521	1.7620	0.8172	1.3000e-01	1.9500e-01	50	1163045	4.1149e-02	85177	855303584	3.0261e+01	24	474667	1.6794e-02	48.0000	40.8124	0.0282	0.0555
LFNHinvs	Coldspot_0.01	378510	98435.9000	11897.0000	397750.0000	134879.4742	3.8452	1.9431	1.2000e-01	1.9500e-01	50	1163045	4.1149e-02	8505	231711737	8.1981e+00	5	378510	1.3392e-02	10.0000	32.5447	0.0588	0.1634
LFNHinvs	Coldspot_0.001	330052	51558.4800	0.0000	371628.0000	109267.6423	6.4014	2.6784	6.0000e-02	1.9500e-01	50	1163045	4.1149e-02	836	61111167	2.1621e+00	1	330052	1.1677e-02	2.0000	28.3783	0.1196	0.5401
NAHRinvs	Hotspot_0.999	28	1781.0200	68.0000	3928.0000	1067.4212	0.0163	-5.9413	5.0000e-02	5.0000e-02	52	11417007	4.0394e-01	852	441389	1.5617e-02	1	28	9.9066e-07	1.9231	0.0002	0.1174	0.0063
NAHRinvs	Hotspot_0.99	12689	33489.3600	23109.0000	50342.0000	8058.5951	0.3789	-1.4001	1.0000e-02	1.5000e-02	52	11417007	4.0394e-01	8518	8057649	2.8508e-01	19	12689	4.4894e-04	36.5385	0.1111	0.2231	0.1575
