track	annotation	observed	expected	CI95low	CI95high	stddev	fold	l2fold	pvalue	qvalue	track_nsegments	track_size	track_density	annotation_nsegments	annotation_size	annotation_density	overlap_nsegments	overlap_size	overlap_density	percent_overlap_nsegments_track	percent_overlap_size_track	percent_overlap_nsegments_annotation	percent_overlap_size_annotation
merged	Hotspot_0.99	57947	350940.3300	304196.0000	403062.0000	29189.3674	0.1651	-2.5984	1.0000e-02	1.0000e-02	6984	120033000	4.4819e+00	8338	7648169	2.8557e-01	55	57947	2.1637e-03	0.7875	0.0483	0.6596	0.7577
merged	Hotspot_0.999	3856	20864.0600	15415.0000	29969.0000	4509.3839	0.1849	-2.4355	1.0000e-02	1.0000e-02	6984	120033000	4.4819e+00	834	469549	1.7532e-02	5	3856	1.4398e-04	0.0716	0.0032	0.5995	0.8212
merged	Hotspot_0.9	2504317	6315898.4000	5936492.0000	6672650.0000	209447.1419	0.3965	-1.3346	1.0000e-02	1.0000e-02	6984	120033000	4.4819e+00	83376	135028905	5.0418e+00	1027	2504317	9.3508e-02	14.7050	2.0864	1.2318	1.8547
merged	Coldspot_0.1	50118560	32237143.3200	30426230.0000	34177525.0000	1019280.9810	1.5547	0.6366	1.0000e-02	1.0000e-02	6984	120033000	4.4819e+00	83358	770018278	2.8751e+01	3279	50118560	1.8714e+00	46.9502	41.7540	3.9336	6.5087
merged	Coldspot_0.01	29597607	8882327.0100	7692497.0000	10370181.0000	805504.9194	3.3322	1.7365	1.0000e-02	1.0000e-02	6984	120033000	4.4819e+00	8321	204658289	7.6416e+00	902	29597607	1.1051e+00	12.9152	24.6579	10.8400	14.4620
merged	Coldspot_0.001	16632708	2683006.8200	1938798.0000	3551980.0000	505621.6599	6.1993	2.6321	1.0000e-02	1.0000e-02	6984	120033000	4.4819e+00	817	55726189	2.0807e+00	303	16632708	6.2104e-01	4.3385	13.8568	37.0869	29.8472
