track	annotation	observed	expected	CI95low	CI95high	stddev	fold	l2fold	pvalue	qvalue	track_nsegments	track_size	track_density	annotation_nsegments	annotation_size	annotation_density	overlap_nsegments	overlap_size	overlap_density	percent_overlap_nsegments_track	percent_overlap_size_track	percent_overlap_nsegments_annotation	percent_overlap_size_annotation
merged	Coldspot_0.001	0	31276.5200	0.0000	85917.0000	25262.1036	0.0000	-14.9328	1.1000e-01	2.2000e-01	18	2511540	9.3777e-02	817	55726189	2.0807e+00	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
merged	Hotspot_0.99	0	8764.2100	2666.0000	17472.0000	4602.8130	0.0001	-13.0976	1.0000e-02	3.0000e-02	18	2511540	9.3777e-02	8338	7648169	2.8557e-01	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
merged	Hotspot_0.999	0	464.9200	0.0000	1669.0000	692.3974	0.0021	-8.8639	4.8000e-01	4.8000e-01	18	2511540	9.3777e-02	834	469549	1.7532e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
merged	Hotspot_0.9	18469	161825.2000	113939.0000	221286.0000	31298.0397	0.1141	-3.1312	1.0000e-02	3.0000e-02	18	2511540	9.3777e-02	83376	135028905	5.0418e+00	6	18469	6.8961e-04	33.3333	0.7354	0.0072	0.0137
merged	Coldspot_0.01	95185	113765.8600	46299.0000	208132.0000	44049.3535	0.8367	-0.2573	4.0000e-01	4.8000e-01	18	2511540	9.3777e-02	8321	204658289	7.6416e+00	2	95185	3.5541e-03	11.1111	3.7899	0.0240	0.0465
merged	Coldspot_0.1	462521	485947.9700	360273.0000	625290.0000	74960.6764	0.9518	-0.0713	3.6000e-01	4.8000e-01	18	2511540	9.3777e-02	83358	770018278	2.8751e+01	17	462521	1.7270e-02	94.4444	18.4158	0.0204	0.0601
