track	annotation	observed	expected	CI95low	CI95high	stddev	fold	l2fold	pvalue	qvalue	track_nsegments	track_size	track_density	annotation_nsegments	annotation_size	annotation_density	overlap_nsegments	overlap_size	overlap_density	percent_overlap_nsegments_track	percent_overlap_size_track	percent_overlap_nsegments_annotation	percent_overlap_size_annotation
merged	Hotspot_0.999	0	627.6800	0.0000	2472.0000	924.3171	0.0016	-9.2962	5.3000e-01	5.3000e-01	70	3497573	1.2959e-01	1039	446725	1.6552e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
merged	Coldspot_0.001	1197	9960.6500	0.0000	47061.0000	16346.6004	0.1203	-3.0558	4.9000e-01	5.3000e-01	70	3497573	1.2959e-01	1038	12194602	4.5184e-01	1	1197	4.4352e-05	1.4286	0.0342	0.0963	0.0098
merged	Coldspot_0.01	17132	73383.6600	19336.0000	141927.0000	41692.2729	0.2335	-2.0987	4.0000e-02	2.4000e-01	70	3497573	1.2959e-01	10389	71299683	2.6418e+00	5	17132	6.3478e-04	7.1429	0.4898	0.0481	0.0240
merged	Hotspot_0.99	6383	9118.9300	2980.0000	18880.0000	4379.0146	0.7000	-0.5146	3.1000e-01	5.3000e-01	70	3497573	1.2959e-01	10390	5567094	2.0627e-01	11	6383	2.3651e-04	15.7143	0.1825	0.1059	0.1147
merged	Hotspot_0.9	126221	124627.0100	81552.0000	197258.0000	35342.6327	1.0128	0.0183	3.7000e-01	5.3000e-01	70	3497573	1.2959e-01	103891	80956273	2.9996e+00	211	126221	4.6768e-03	301.4286	3.6088	0.2031	0.1559
merged	Coldspot_0.1	727632	640596.6300	452360.0000	924713.0000	148267.5552	1.1359	0.1838	2.1000e-01	5.3000e-01	70	3497573	1.2959e-01	103896	558914693	2.0709e+01	70	727632	2.6960e-02	100.0000	20.8039	0.0674	0.1302
