track	annotation	observed	expected	CI95low	CI95high	stddev	fold	l2fold	pvalue	qvalue	track_nsegments	track_size	track_density	annotation_nsegments	annotation_size	annotation_density	overlap_nsegments	overlap_size	overlap_density	percent_overlap_nsegments_track	percent_overlap_size_track	percent_overlap_nsegments_annotation	percent_overlap_size_annotation
merged	Coldspot_0.001	0	62512.8100	2985.0000	171913.0000	52664.1211	0.0000	-15.9319	3.0000e-02	4.5000e-02	37	4828391	1.8029e-01	817	55726189	2.0807e+00	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
merged	Hotspot_0.999	0	816.9200	0.0000	2587.0000	820.6724	0.0012	-9.6758	2.6000e-01	2.6000e-01	37	4828391	1.8029e-01	834	469549	1.7532e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
merged	Hotspot_0.99	2304	16608.2300	7431.0000	28982.0000	6866.7047	0.1388	-2.8491	1.0000e-02	3.0000e-02	37	4828391	1.8029e-01	8338	7648169	2.8557e-01	3	2304	8.6028e-05	8.1081	0.0477	0.0360	0.0301
merged	Hotspot_0.9	81730	288457.5300	198105.0000	388756.0000	56977.9841	0.2833	-1.8194	1.0000e-02	3.0000e-02	37	4828391	1.8029e-01	83376	135028905	5.0418e+00	42	81730	3.0517e-03	113.5135	1.6927	0.0504	0.0605
merged	Coldspot_0.01	180206	241654.6700	90934.0000	400383.0000	90558.1740	0.7457	-0.4233	2.4000e-01	2.6000e-01	37	4828391	1.8029e-01	8321	204658289	7.6416e+00	7	180206	6.7286e-03	18.9189	3.7322	0.0841	0.0881
merged	Coldspot_0.1	794316	1036793.1000	819742.0000	1299326.0000	150090.5641	0.7661	-0.3843	3.0000e-02	4.5000e-02	37	4828391	1.8029e-01	83358	770018278	2.8751e+01	63	794316	2.9659e-02	170.2703	16.4509	0.0756	0.1032
