track	annotation	observed	expected	CI95low	CI95high	stddev	fold	l2fold	pvalue	qvalue	track_nsegments	track_size	track_density	annotation_nsegments	annotation_size	annotation_density	overlap_nsegments	overlap_size	overlap_density	percent_overlap_nsegments_track	percent_overlap_size_track	percent_overlap_nsegments_annotation	percent_overlap_size_annotation
merged	Hotspot_0.999	28	1780.3300	44.0000	4365.0000	1323.0086	0.0163	-5.9408	4.0000e-02	4.8000e-02	52	11417007	4.0394e-01	852	441389	1.5617e-02	1	28	9.9066e-07	1.9231	0.0002	0.1174	0.0063
merged	Hotspot_0.99	12689	32048.4200	19008.0000	49808.0000	8768.0428	0.3960	-1.3366	1.0000e-02	1.5000e-02	52	11417007	4.0394e-01	8518	8057649	2.8508e-01	19	12689	4.4894e-04	36.5385	0.1111	0.2231	0.1575
merged	Hotspot_0.9	462492	601010.2100	507064.0000	716580.0000	63819.4543	0.7695	-0.3780	1.0000e-02	1.5000e-02	52	11417007	4.0394e-01	85181	147208246	5.2083e+00	236	462492	1.6363e-02	453.8462	4.0509	0.2771	0.3142
merged	Coldspot_0.1	3157607	3298857.1700	2822464.0000	3890060.0000	307438.5795	0.9572	-0.0631	3.2000e-01	3.2000e-01	52	11417007	4.0394e-01	85162	855303584	3.0261e+01	192	3157607	1.1172e-01	369.2308	27.6570	0.2255	0.3692
merged	Coldspot_0.01	1354463	892129.9400	522983.0000	1277160.0000	230820.2733	1.5182	0.6024	1.0000e-02	1.5000e-02	52	11417007	4.0394e-01	8500	231711737	8.1981e+00	15	1354463	4.7922e-02	28.8462	11.8636	0.1765	0.5845
merged	Coldspot_0.001	930807	230486.1300	34681.0000	493638.0000	137740.8185	4.0384	2.0138	1.0000e-02	1.5000e-02	52	11417007	4.0394e-01	834	61111167	2.1621e+00	5	930807	3.2932e-02	9.6154	8.1528	0.5995	1.5231
