track	annotation	observed	expected	CI95low	CI95high	stddev	fold	l2fold	pvalue	qvalue	track_nsegments	track_size	track_density	annotation_nsegments	annotation_size	annotation_density	overlap_nsegments	overlap_size	overlap_density	percent_overlap_nsegments_track	percent_overlap_size_track	percent_overlap_nsegments_annotation	percent_overlap_size_annotation
merged	Hotspot_0.99	2654	10114.4700	3152.0000	22031.0000	5884.4743	0.2625	-1.9298	5.0000e-02	7.5000e-02	70	3497573	1.3059e-01	8338	7648169	2.8557e-01	5	2654	9.9097e-05	7.1429	0.0759	0.0600	0.0347
merged	Hotspot_0.999	238	844.5900	0.0000	3020.0000	953.7717	0.2826	-1.8229	3.6000e-01	3.6000e-01	70	3497573	1.3059e-01	834	469549	1.7532e-02	1	238	8.8866e-06	1.4286	0.0068	0.1199	0.0507
merged	Hotspot_0.9	86180	198455.1300	121625.0000	308318.0000	55996.9845	0.4343	-1.2034	1.0000e-02	2.0000e-02	70	3497573	1.3059e-01	83376	135028905	5.0418e+00	52	86180	3.2178e-03	74.2857	2.4640	0.0624	0.0638
merged	Coldspot_0.1	898023	813536.6300	588296.0000	1128066.0000	154663.9487	1.1039	0.1425	2.4000e-01	2.8800e-01	70	3497573	1.3059e-01	83358	770018278	2.8751e+01	75	898023	3.3531e-02	107.1429	25.6756	0.0900	0.1166
merged	Coldspot_0.01	473918	194406.1900	102355.0000	339382.0000	71385.9533	2.4378	1.2856	1.0000e-02	2.0000e-02	70	3497573	1.3059e-01	8321	204658289	7.6416e+00	11	473918	1.7695e-02	15.7143	13.5499	0.1322	0.2316
merged	Coldspot_0.001	348509	54436.2500	2743.0000	150252.0000	45325.1016	6.4021	2.6785	1.0000e-02	2.0000e-02	70	3497573	1.3059e-01	817	55726189	2.0807e+00	2	348509	1.3013e-02	2.8571	9.9643	0.2448	0.6254
