track	annotation	observed	expected	CI95low	CI95high	stddev	fold	l2fold	pvalue	qvalue	track_nsegments	track_size	track_density	annotation_nsegments	annotation_size	annotation_density	overlap_nsegments	overlap_size	overlap_density	percent_overlap_nsegments_track	percent_overlap_size_track	percent_overlap_nsegments_annotation	percent_overlap_size_annotation
merged	Coldspot_0.01	0	69522.4900	7892.0000	167493.0000	47244.5625	0.0000	-16.0852	4.0000e-02	8.0000e-02	20	2334528	8.6500e-02	10391	71299683	2.6418e+00	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
merged	Coldspot_0.001	0	9937.2100	0.0000	73474.0000	20736.6557	0.0001	-13.2788	7.0000e-01	7.6000e-01	20	2334528	8.6500e-02	1038	12194602	4.5184e-01	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
merged	Hotspot_0.999	0	327.4400	0.0000	1644.0000	737.8994	0.0030	-8.3595	7.6000e-01	7.6000e-01	20	2334528	8.6500e-02	1039	446725	1.6552e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
merged	Coldspot_0.1	149557	489203.0400	288527.0000	659045.0000	107582.8276	0.3057	-1.7097	1.0000e-02	6.0000e-02	20	2334528	8.6500e-02	103905	558914693	2.0709e+01	26	149557	5.5414e-03	130.0000	6.4063	0.0250	0.0268
merged	Hotspot_0.99	6383	5178.0900	1124.0000	11635.0000	3110.7808	1.2326	0.3018	2.9000e-01	4.3500e-01	20	2334528	8.6500e-02	10390	5567094	2.0627e-01	11	6383	2.3651e-04	55.0000	0.2734	0.1059	0.1147
merged	Hotspot_0.9	108440	69461.1300	34923.0000	109995.0000	25523.8646	1.5612	0.6426	4.0000e-02	8.0000e-02	20	2334528	8.6500e-02	103892	80956273	2.9996e+00	187	108440	4.0180e-03	935.0000	4.6451	0.1800	0.1339
