track	annotation	observed	expected	CI95low	CI95high	stddev	fold	l2fold	pvalue	qvalue	track_nsegments	track_size	track_density	annotation_nsegments	annotation_size	annotation_density	overlap_nsegments	overlap_size	overlap_density	percent_overlap_nsegments_track	percent_overlap_size_track	percent_overlap_nsegments_annotation	percent_overlap_size_annotation
merged	Coldspot_0.001	0	93477.8800	2423.0000	461784.0000	125218.4833	0.0000	-16.5124	1.0000e-02	2.0000e-02	45	2693089	1.0056e-01	818	55726189	2.0807e+00	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
merged	Hotspot_0.99	0	5878.1500	1032.0000	13325.0000	3540.9533	0.0002	-12.5214	1.0000e-02	2.0000e-02	45	2693089	1.0056e-01	8338	7648169	2.8557e-01	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
merged	Hotspot_0.999	0	304.6700	0.0000	1719.0000	530.0466	0.0033	-8.2558	5.4000e-01	6.4800e-01	45	2693089	1.0056e-01	834	469549	1.7532e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
merged	Hotspot_0.9	18469	121951.3400	69059.0000	184960.0000	34525.6442	0.1515	-2.7231	1.0000e-02	2.0000e-02	45	2693089	1.0056e-01	83379	135028905	5.0418e+00	6	18469	6.8961e-04	13.3333	0.6858	0.0072	0.0137
merged	Coldspot_0.1	592584	676999.2400	461912.0000	1019436.0000	156896.0610	0.8753	-0.1921	3.3000e-01	4.9500e-01	45	2693089	1.0056e-01	83373	770018278	2.8751e+01	28	592584	2.2126e-02	62.2222	22.0039	0.0336	0.0770
merged	Coldspot_0.01	188417	197853.5600	77346.0000	561673.0000	137557.9268	0.9523	-0.0705	6.9000e-01	6.9000e-01	45	2693089	1.0056e-01	8326	204658289	7.6416e+00	3	188417	7.0352e-03	6.6667	6.9963	0.0360	0.0921
