track	annotation	observed	expected	CI95low	CI95high	stddev	fold	l2fold	pvalue	qvalue	track_nsegments	track_size	track_density	annotation_nsegments	annotation_size	annotation_density	overlap_nsegments	overlap_size	overlap_density	percent_overlap_nsegments_track	percent_overlap_size_track	percent_overlap_nsegments_annotation	percent_overlap_size_annotation
merged	Coldspot_0.001	0	44517.6500	0.0000	143199.0000	47133.4999	0.0000	-15.4421	2.0000e-01	3.0000e-01	25	2585723	9.1484e-02	836	61111167	2.1621e+00	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
merged	Hotspot_0.999	0	416.1500	0.0000	1520.0000	546.2581	0.0024	-8.7044	4.7000e-01	4.7000e-01	25	2585723	9.1484e-02	852	441389	1.5617e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
merged	Hotspot_0.99	2520	7389.2000	956.0000	16753.0000	5059.8581	0.3411	-1.5516	1.4000e-01	2.8000e-01	25	2585723	9.1484e-02	8518	8057649	2.8508e-01	4	2520	8.9159e-05	16.0000	0.0975	0.0470	0.0313
merged	Hotspot_0.9	74964	142193.8500	90402.0000	204588.0000	36302.5373	0.5272	-0.9236	2.0000e-02	1.2000e-01	25	2585723	9.1484e-02	85185	147208246	5.2083e+00	38	74964	2.6523e-03	152.0000	2.8992	0.0446	0.0509
merged	Coldspot_0.1	534612	686052.4000	502692.0000	881274.0000	122021.1321	0.7793	-0.3598	1.1000e-01	2.8000e-01	25	2585723	9.1484e-02	85177	855303584	3.0261e+01	63	534612	1.8915e-02	252.0000	20.6755	0.0740	0.0625
merged	Coldspot_0.01	143154	161812.4500	79129.0000	297152.0000	66578.5061	0.8847	-0.1768	4.4000e-01	4.7000e-01	25	2585723	9.1484e-02	8505	231711737	8.1981e+00	5	143154	5.0649e-03	20.0000	5.5363	0.0588	0.0618
