track	annotation	observed	expected	CI95low	CI95high	stddev	fold	l2fold	pvalue	qvalue	track_nsegments	track_size	track_density	annotation_nsegments	annotation_size	annotation_density	overlap_nsegments	overlap_size	overlap_density	percent_overlap_nsegments_track	percent_overlap_size_track	percent_overlap_nsegments_annotation	percent_overlap_size_annotation
HFNHinvs	Coldspot_0.001	1044	1230.6400	0.0000	11383.0000	4073.5954	0.8485	-0.2371	8.9000e-01	9.6000e-01	27	181549	6.7268e-03	1038	12194602	4.5184e-01	1	1044	3.8683e-05	3.7037	0.5751	0.0963	0.0086
HFNHinvs	Coldspot_0.1	92600	45719.1500	17161.0000	82762.0000	17960.3360	2.0254	1.0182	1.0000e-02	6.0000e-02	27	181549	6.7268e-03	103905	558914693	2.0709e+01	138	92600	3.4310e-03	511.1111	51.0055	0.1328	0.0166
HFno501invs	Hotspot_0.99	0	4990.4700	942.0000	10651.0000	3190.4101	0.0002	-12.2852	5.0000e-02	1.0000e-01	45	2693089	9.9785e-02	10390	5567094	2.0627e-01	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
HFno501invs	Hotspot_0.999	0	459.0700	0.0000	2472.0000	800.5485	0.0022	-8.8457	6.9000e-01	6.9000e-01	45	2693089	9.9785e-02	1039	446725	1.6552e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
HFno501invs	Hotspot_0.9	53332	75046.3900	37250.0000	131829.0000	29667.5604	0.7107	-0.4928	2.7000e-01	3.2400e-01	45	2693089	9.9785e-02	103892	80956273	2.9996e+00	64	53332	1.9761e-03	142.2222	1.9803	0.0616	0.0659
HFno501invs	Coldspot_0.1	841164	607785.6900	421153.0000	945612.0000	150523.4584	1.3840	0.4688	7.0000e-02	1.0500e-01	45	2693089	9.9785e-02	103905	558914693	2.0709e+01	394	841164	3.1167e-02	875.5556	31.2342	0.3792	0.1505
HFno501invs	Coldspot_0.01	258597	69225.5600	16899.0000	141646.0000	41508.2025	3.7355	1.9013	1.0000e-02	3.0000e-02	45	2693089	9.9785e-02	10391	71299683	2.6418e+00	105	258597	9.5816e-03	233.3333	9.6022	1.0105	0.3627
HFno501invs	Coldspot_0.001	160983	13783.3200	0.0000	38161.0000	27316.6583	11.6788	3.5458	1.0000e-02	3.0000e-02	45	2693089	9.9785e-02	1038	12194602	4.5184e-01	53	160983	5.9648e-03	117.7778	5.9776	5.1060	1.3201
invs	Hotspot_0.999	0	3123.3700	0.0000	6200.0000	1756.4566	0.0003	-11.6093	6.0000e-02	9.0000e-02	114	11812711	4.3769e-01	1039	446725	1.6552e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
invs	Hotspot_0.99	7989	31612.6700	19670.0000	44497.0000	7792.3618	0.2527	-1.9843	1.0000e-02	6.0000e-02	114	11812711	4.3769e-01	10390	5567094	2.0627e-01	15	7989	2.9601e-04	13.1579	0.0676	0.1444	0.1435
invs	Coldspot_0.1	1604189	1437631.2900	1072115.0000	1887307.0000	252027.1645	1.1159	0.1582	2.3000e-01	2.3000e-01	114	11812711	4.3769e-01	103905	558914693	2.0709e+01	475	1604189	5.9439e-02	416.6667	13.5802	0.4571	0.2870
invs	Hotspot_0.9	670867	551643.5700	423525.0000	711111.0000	82235.8959	1.2161	0.2823	6.0000e-02	9.0000e-02	114	11812711	4.3769e-01	103892	80956273	2.9996e+00	513	670867	2.4857e-02	450.0000	5.6792	0.4938	0.8287
invs	Coldspot_0.01	275729	183499.1500	64031.0000	432738.0000	110802.5762	1.5026	0.5875	1.3000e-01	1.5600e-01	114	11812711	4.3769e-01	10391	71299683	2.6418e+00	110	275729	1.0216e-02	96.4912	2.3342	1.0586	0.3867
invs	Coldspot_0.001	162180	39850.6300	0.0000	193909.0000	63799.8129	4.0696	2.0249	4.0000e-02	9.0000e-02	114	11812711	4.3769e-01	1038	12194602	4.5184e-01	54	162180	6.0092e-03	47.3684	1.3729	5.2023	1.3299
LFinvs	Hotspot_0.999	0	550.1300	0.0000	2288.0000	878.7055	0.0018	-9.1062	5.7000e-01	5.7000e-01	70	3497573	1.2959e-01	1039	446725	1.6552e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
LFinvs	Coldspot_0.001	1197	12136.6600	0.0000	65885.0000	21175.1037	0.0987	-3.3408	4.5000e-01	5.4000e-01	70	3497573	1.2959e-01	1038	12194602	4.5184e-01	1	1197	4.4352e-05	1.4286	0.0342	0.0963	0.0098
